priority_code,priority_name,table_name,table_comment,field_order,field_name,field_comment,data_type,length,scale,nullable,default_value,dict_code,primary_key,foreign_key,foreign_key_ref,unique_key_part,remark
P2,高级追溯与接口运营层,pro_wip_lot,在制品批次表,3,material_id,物料ID,bigint,20,,N,,,N,Y,pro_material_master.material_id,N,基础版字段定义，后续可按数据库规范细化。
P2,高级追溯与接口运营层,pro_wip_lot,在制品批次表,4,wip_lot_no,在制批次号,varchar,64,,N,,,N,N,,Y,基础版字段定义，后续可按数据库规范细化。
P2,高级追溯与接口运营层,pro_wip_lot,在制品批次表,5,current_order_op_id,当前工单工序ID,bigint,20,,N,,,N,Y,pro_order_operation.order_op_id,N,基础版字段定义，后续可按数据库规范细化。
P2,高级追溯与接口运营层,pro_wip_lot,在制品批次表,6,qty,数量,decimal,18,6,N,0,,N,N,,N,基础版字段定义，后续可按数据库规范细化。
P2,高级追溯与接口运营层,pro_wip_lot,在制品批次表,7,uom,单位,varchar,20,,Y,,mes_uom,N,N,,N,基础版字段定义，后续可按数据库规范细化。
P2,高级追溯与接口运营层,pro_wip_lot,在制品批次表,8,wip_status,在制状态,varchar,20,,N,0,status_dict,N,N,,N,基础版字段定义，后续可按数据库规范细化。
P2,高级追溯与接口运营层,pro_wip_lot,在制品批次表,9,create_by,创建人,varchar,64,,N,,,N,N,,N,基础版字段定义，后续可按数据库规范细化。
P2,高级追溯与接口运营层,pro_wip_lot,在制品批次表,10,create_time,创建时间,datetime,,,N,,,N,N,,N,基础版字段定义，后续可按数据库规范细化。
P2,高级追溯与接口运营层,pro_wip_lot,在制品批次表,11,update_by,更新人,varchar,64,,Y,,,N,N,,N,基础版字段定义，后续可按数据库规范细化。
P2,高级追溯与接口运营层,pro_wip_lot,在制品批次表,12,update_time,更新时间,datetime,,,Y,,,N,N,,N,基础版字段定义，后续可按数据库规范细化。
P2,高级追溯与接口运营层,pro_wip_lot,在制品批次表,13,del_flag,逻辑删除标识,char,1,,N,'0',sys_del_flag,N,N,,,0存在 2删除
P2,高级追溯与接口运营层,pro_wip_lot,在制品批次表,14,remark,备注,varchar,500,,Y,,,N,N,,N,基础版字段定义，后续可按数据库规范细化。
P2,高级追溯与接口运营层,pro_wip_lot_tracking,在制品批次跟踪表,1,wip_track_id,在制流转ID,bigint,20,,N,,,Y,N,,N,主键，建议使用雪花ID或数据库统一ID生成策略。
P2,高级追溯与接口运营层,pro_wip_lot_tracking,在制品批次跟踪表,2,wip_lot_id,在制批次ID,bigint,20,,N,,,N,Y,pro_wip_lot.wip_lot_id,Y,基础版字段定义，后续可按数据库规范细化。
P2,高级追溯与接口运营层,pro_wip_lot_tracking,在制品批次跟踪表,3,from_order_op_id,来源工序ID,bigint,20,,N,,,N,Y,pro_order_operation.order_op_id,N,基础版字段定义，后续可按数据库规范细化。
P2,高级追溯与接口运营层,pro_wip_lot_tracking,在制品批次跟踪表,4,to_order_op_id,目标工序ID,bigint,20,,N,,,N,Y,pro_order_operation.order_op_id,N,基础版字段定义，后续可按数据库规范细化。
P2,高级追溯与接口运营层,pro_wip_lot_tracking,在制品批次跟踪表,5,move_qty,流转数量,decimal,18,6,N,0,,N,N,,N,基础版字段定义，后续可按数据库规范细化。
P2,高级追溯与接口运营层,pro_wip_lot_tracking,在制品批次跟踪表,6,move_uom,流转单位,varchar,20,,Y,,mes_uom,N,N,,N,基础版字段定义，后续可按数据库规范细化。
P2,高级追溯与接口运营层,pro_wip_lot_tracking,在制品批次跟踪表,7,move_time,流转时间,datetime,,,Y,,,N,N,,Y,基础版字段定义，后续可按数据库规范细化。
P2,高级追溯与接口运营层,pro_wip_lot_tracking,在制品批次跟踪表,8,operator_id,操作人ID,bigint,20,,N,,,N,Y,pro_person_master.person_id,N,基础版字段定义，后续可按数据库规范细化。
P2,高级追溯与接口运营层,pro_wip_lot_tracking,在制品批次跟踪表,9,track_status,跟踪状态,varchar,20,,N,0,status_dict,N,N,,N,基础版字段定义，后续可按数据库规范细化。
P2,高级追溯与接口运营层,pro_wip_lot_tracking,在制品批次跟踪表,10,create_by,创建人,varchar,64,,N,,,N,N,,N,基础版字段定义，后续可按数据库规范细化。
P2,高级追溯与接口运营层,pro_wip_lot_tracking,在制品批次跟踪表,11,create_time,创建时间,datetime,,,N,,,N,N,,N,基础版字段定义，后续可按数据库规范细化。
P2,高级追溯与接口运营层,pro_wip_lot_tracking,在制品批次跟踪表,12,del_flag,逻辑删除标识,char,1,,N,'0',sys_del_flag,N,N,,,0存在 2删除
P2,高级追溯与接口运营层,pro_wip_lot_tracking,在制品批次跟踪表,13,remark,备注,varchar,500,,Y,,,N,N,,N,基础版字段定义，后续可按数据库规范细化。
P2,高级追溯与接口运营层,pro_finished_good_lot,成品批次表,1,fg_lot_id,成品批次ID,bigint,20,,N,,,Y,N,,N,主键，建议使用雪花ID或数据库统一ID生成策略。
P2,高级追溯与接口运营层,pro_finished_good_lot,成品批次表,2,prod_order_id,生产工单ID,bigint,20,,N,,,N,Y,pro_production_order.prod_order_id,N,基础版字段定义，后续可按数据库规范细化。
P2,高级追溯与接口运营层,pro_finished_good_lot,成品批次表,3,material_id,物料ID,bigint,20,,N,,,N,Y,pro_material_master.material_id,Y,基础版字段定义，后续可按数据库规范细化。
P2,高级追溯与接口运营层,pro_finished_good_lot,成品批次表,4,fg_lot_no,成品批次号,varchar,64,,N,,,N,N,,Y,基础版字段定义，后续可按数据库规范细化。
P2,高级追溯与接口运营层,pro_finished_good_lot,成品批次表,5,qty,数量,decimal,18,6,N,0,,N,N,,N,基础版字段定义，后续可按数据库规范细化。
P2,高级追溯与接口运营层,pro_finished_good_lot,成品批次表,6,uom,单位,varchar,20,,Y,,mes_uom,N,N,,N,基础版字段定义，后续可按数据库规范细化。
P2,高级追溯与接口运营层,pro_finished_good_lot,成品批次表,7,produce_time,生产时间,datetime,,,Y,,,N,N,,N,基础版字段定义，后续可按数据库规范细化。
P2,高级追溯与接口运营层,pro_finished_good_lot,成品批次表,8,fg_status,成品批次状态,varchar,20,,N,0,status_dict,N,N,,N,基础版字段定义，后续可按数据库规范细化。
P2,高级追溯与接口运营层,pro_finished_good_lot,成品批次表,9,create_by,创建人,varchar,64,,N,,,N,N,,N,基础版字段定义，后续可按数据库规范细化。
P2,高级追溯与接口运营层,pro_finished_good_lot,成品批次表,10,create_time,创建时间,datetime,,,N,,,N,N,,N,基础版字段定义，后续可按数据库规范细化。
P2,高级追溯与接口运营层,pro_finished_good_lot,成品批次表,11,update_by,更新人,varchar,64,,Y,,,N,N,,N,基础版字段定义，后续可按数据库规范细化。
P2,高级追溯与接口运营层,pro_finished_good_lot,成品批次表,12,update_time,更新时间,datetime,,,Y,,,N,N,,N,基础版字段定义，后续可按数据库规范细化。
P2,高级追溯与接口运营层,pro_finished_good_lot,成品批次表,13,del_flag,逻辑删除标识,char,1,,N,'0',sys_del_flag,N,N,,,0存在 2删除
P2,高级追溯与接口运营层,pro_finished_good_lot,成品批次表,14,remark,备注,varchar,500,,Y,,,N,N,,N,基础版字段定义，后续可按数据库规范细化。
P2,高级追溯与接口运营层,pro_finished_good_serial,成品序列号表,1,fg_serial_id,成品序列号ID,bigint,20,,N,,,Y,N,,N,主键，建议使用雪花ID或数据库统一ID生成策略。
P2,高级追溯与接口运营层,pro_finished_good_serial,成品序列号表,2,fg_lot_id,成品批次ID,bigint,20,,N,,,N,Y,pro_finished_good_lot.fg_lot_id,N,基础版字段定义，后续可按数据库规范细化。
P2,高级追溯与接口运营层,pro_finished_good_serial,成品序列号表,3,material_id,物料ID,bigint,20,,N,,,N,Y,pro_material_master.material_id,N,基础版字段定义，后续可按数据库规范细化。
P2,高级追溯与接口运营层,pro_finished_good_serial,成品序列号表,4,serial_no,序列号,varchar,64,,N,,,N,N,,Y,基础版字段定义，后续可按数据库规范细化。
P2,高级追溯与接口运营层,pro_finished_good_serial,成品序列号表,5,udi_code,UDI编码,varchar,64,,N,,,N,N,,N,基础版字段定义，后续可按数据库规范细化。
P2,高级追溯与接口运营层,pro_finished_good_serial,成品序列号表,6,fg_serial_status,成品序列号状态,varchar,20,,N,0,status_dict,N,N,,N,基础版字段定义，后续可按数据库规范细化。
P2,高级追溯与接口运营层,pro_finished_good_serial,成品序列号表,7,create_by,创建人,varchar,64,,N,,,N,N,,N,基础版字段定义，后续可按数据库规范细化。
P2,高级追溯与接口运营层,pro_finished_good_serial,成品序列号表,8,create_time,创建时间,datetime,,,N,,,N,N,,N,基础版字段定义，后续可按数据库规范细化。
P2,高级追溯与接口运营层,pro_finished_good_serial,成品序列号表,9,update_by,更新人,varchar,64,,Y,,,N,N,,N,基础版字段定义，后续可按数据库规范细化。
P2,高级追溯与接口运营层,pro_finished_good_serial,成品序列号表,10,update_time,更新时间,datetime,,,Y,,,N,N,,N,基础版字段定义，后续可按数据库规范细化。
P2,高级追溯与接口运营层,pro_finished_good_serial,成品序列号表,11,del_flag,逻辑删除标识,char,1,,N,'0',sys_del_flag,N,N,,,0存在 2删除
P2,高级追溯与接口运营层,pro_finished_good_serial,成品序列号表,12,remark,备注,varchar,500,,Y,,,N,N,,N,基础版字段定义，后续可按数据库规范细化。
P2,高级追溯与接口运营层,pro_lot_genealogy,批次族谱表,1,lot_genealogy_id,批次族谱ID,bigint,20,,N,,,Y,N,,N,主键，建议使用雪花ID或数据库统一ID生成策略。
P2,高级追溯与接口运营层,pro_lot_genealogy,批次族谱表,2,source_lot_type,来源批次类型,varchar,32,,Y,,mes_lot_object_type,N,N,,Y,来源批次类型，兼容字段；优先使用明确来源批次外键。
P2,高级追溯与接口运营层,pro_lot_genealogy,批次族谱表,3,source_lot_id,来源批次ID,bigint,20,,Y,,,N,N,,Y,兼容字段，记录来源批次泛型ID；强追溯场景优先使用明确外键字段。
P2,高级追溯与接口运营层,pro_lot_genealogy,批次族谱表,4,source_material_lot_id,来源物料批次ID,bigint,20,,Y,,,N,Y,pro_material_lot.material_lot_id,N,来源为物料批次时使用。
P2,高级追溯与接口运营层,pro_lot_genealogy,批次族谱表,5,source_wip_lot_id,来源在制批次ID,bigint,20,,Y,,,N,Y,pro_wip_lot.wip_lot_id,N,来源为在制批次时使用。
P2,高级追溯与接口运营层,pro_lot_genealogy,批次族谱表,6,source_fg_lot_id,来源成品批次ID,bigint,20,,Y,,,N,Y,pro_finished_good_lot.fg_lot_id,N,来源为成品批次时使用。
P2,高级追溯与接口运营层,pro_lot_genealogy,批次族谱表,7,target_lot_type,目标批次类型,varchar,32,,Y,,mes_lot_object_type,N,N,,Y,目标批次类型，兼容字段；优先使用明确目标批次外键。
P2,高级追溯与接口运营层,pro_lot_genealogy,批次族谱表,8,target_lot_id,目标批次ID,bigint,20,,Y,,,N,N,,Y,兼容字段，记录目标批次泛型ID；强追溯场景优先使用明确外键字段。
P2,高级追溯与接口运营层,pro_lot_genealogy,批次族谱表,9,target_material_lot_id,目标物料批次ID,bigint,20,,Y,,,N,Y,pro_material_lot.material_lot_id,N,目标为物料批次时使用。
P2,高级追溯与接口运营层,pro_lot_genealogy,批次族谱表,10,target_wip_lot_id,目标在制批次ID,bigint,20,,Y,,,N,Y,pro_wip_lot.wip_lot_id,N,目标为在制批次时使用。
P2,高级追溯与接口运营层,pro_lot_genealogy,批次族谱表,11,target_fg_lot_id,目标成品批次ID,bigint,20,,Y,,,N,Y,pro_finished_good_lot.fg_lot_id,N,目标为成品批次时使用。
P2,高级追溯与接口运营层,pro_lot_genealogy,批次族谱表,12,relation_type,关系类型,varchar,32,,Y,,mes_lot_genealogy_relation,N,N,,Y,批次谱系关系类型。
P2,高级追溯与接口运营层,pro_lot_genealogy,批次族谱表,13,qty,数量,decimal,18,6,N,0,,N,N,,N,基础版字段定义，后续可按数据库规范细化。
P2,高级追溯与接口运营层,pro_lot_genealogy,批次族谱表,14,uom,单位,varchar,20,,Y,,mes_uom,N,N,,N,基础版字段定义，后续可按数据库规范细化。
P2,高级追溯与接口运营层,pro_lot_genealogy,批次族谱表,15,source_event_id,来源事件ID,bigint,20,,N,,,N,N,,N,基础版字段定义，后续可按数据库规范细化。
P2,高级追溯与接口运营层,pro_lot_genealogy,批次族谱表,16,create_time,创建时间,datetime,,,N,,,N,N,,N,基础版字段定义，后续可按数据库规范细化。
P2,高级追溯与接口运营层,pro_lot_genealogy,批次族谱表,17,del_flag,逻辑删除标识,char,1,,N,'0',sys_del_flag,N,N,,,0存在 2删除
P2,高级追溯与接口运营层,pro_lot_genealogy,批次族谱表,18,remark,备注,varchar,500,,Y,,,N,N,,N,基础版字段定义，后续可按数据库规范细化。
P2,高级追溯与接口运营层,pro_serial_genealogy,序列号族谱表,1,serial_genealogy_id,序列号族谱ID,bigint,20,,N,,,Y,N,,N,主键，建议使用雪花ID或数据库统一ID生成策略。
P2,高级追溯与接口运营层,pro_serial_genealogy,序列号族谱表,2,parent_serial_type,父级序列号类型,varchar,32,,Y,,mes_serial_object_type,N,N,,Y,父级序列号类型，兼容字段；优先使用明确序列号外键。
P2,高级追溯与接口运营层,pro_serial_genealogy,序列号族谱表,3,parent_serial_id,父级序列号ID,bigint,20,,Y,,,N,N,,Y,兼容字段，记录父级序列号泛型ID；强追溯场景优先使用明确外键字段。
P2,高级追溯与接口运营层,pro_serial_genealogy,序列号族谱表,4,parent_material_serial_id,父级物料序列号ID,bigint,20,,Y,,,N,Y,pro_serial_number.serial_id,N,父级为物料序列号时使用。
P2,高级追溯与接口运营层,pro_serial_genealogy,序列号族谱表,5,parent_fg_serial_id,父级成品序列号ID,bigint,20,,Y,,,N,Y,pro_finished_good_serial.fg_serial_id,N,父级为成品序列号时使用。
P2,高级追溯与接口运营层,pro_serial_genealogy,序列号族谱表,6,child_serial_type,子级序列号类型,varchar,32,,Y,,mes_serial_object_type,N,N,,Y,子级序列号类型，兼容字段；优先使用明确序列号外键。
P2,高级追溯与接口运营层,pro_serial_genealogy,序列号族谱表,7,child_serial_id,子级序列号ID,bigint,20,,Y,,,N,N,,Y,兼容字段，记录子级序列号泛型ID；强追溯场景优先使用明确外键字段。
P2,高级追溯与接口运营层,pro_serial_genealogy,序列号族谱表,8,child_material_serial_id,子级物料序列号ID,bigint,20,,Y,,,N,Y,pro_serial_number.serial_id,N,子级为物料序列号时使用。
P2,高级追溯与接口运营层,pro_serial_genealogy,序列号族谱表,9,child_fg_serial_id,子级成品序列号ID,bigint,20,,Y,,,N,Y,pro_finished_good_serial.fg_serial_id,N,子级为成品序列号时使用。
P2,高级追溯与接口运营层,pro_serial_genealogy,序列号族谱表,10,relation_type,关系类型,varchar,32,,Y,,mes_serial_genealogy_relation,N,N,,Y,序列号谱系关系类型。
P2,高级追溯与接口运营层,pro_serial_genealogy,序列号族谱表,11,source_event_id,来源事件ID,bigint,20,,N,,,N,N,,N,基础版字段定义，后续可按数据库规范细化。
P2,高级追溯与接口运营层,pro_serial_genealogy,序列号族谱表,12,create_time,创建时间,datetime,,,N,,,N,N,,N,基础版字段定义，后续可按数据库规范细化。
P2,高级追溯与接口运营层,pro_serial_genealogy,序列号族谱表,13,del_flag,逻辑删除标识,char,1,,N,'0',sys_del_flag,N,N,,,0存在 2删除
P2,高级追溯与接口运营层,pro_serial_genealogy,序列号族谱表,14,remark,备注,varchar,500,,Y,,,N,N,,N,基础版字段定义，后续可按数据库规范细化。
P2,高级追溯与接口运营层,pro_report_confirmation_if,报工确认接口表,1,report_if_id,报工接口ID,bigint,20,,N,,,Y,N,,N,主键，建议使用雪花ID或数据库统一ID生成策略。
P2,高级追溯与接口运营层,pro_report_confirmation_if,报工确认接口表,2,interface_msg_id,接口消息ID,bigint,20,,N,,,N,Y,pro_interface_message.interface_msg_id,Y,基础版字段定义，后续可按数据库规范细化。
P2,高级追溯与接口运营层,pro_report_confirmation_if,报工确认接口表,3,report_id,报工ID,bigint,20,,N,,,N,Y,pro_production_report.report_id,N,基础版字段定义，后续可按数据库规范细化。
P2,高级追溯与接口运营层,pro_report_confirmation_if,报工确认接口表,4,sap_order_no,SAP订单号,varchar,64,,N,,,N,N,,N,基础版字段定义，后续可按数据库规范细化。
P2,高级追溯与接口运营层,pro_report_confirmation_if,报工确认接口表,5,sap_operation_no,SAP工序号,varchar,64,,N,,,N,N,,N,基础版字段定义，后续可按数据库规范细化。
P2,高级追溯与接口运营层,pro_report_confirmation_if,报工确认接口表,6,confirm_qty,确认数量,decimal,18,6,N,0,,N,N,,N,基础版字段定义，后续可按数据库规范细化。
P2,高级追溯与接口运营层,pro_report_confirmation_if,报工确认接口表,7,confirm_uom,确认单位,varchar,20,,Y,,mes_uom,N,N,,N,基础版字段定义，后续可按数据库规范细化。
P2,高级追溯与接口运营层,pro_report_confirmation_if,报工确认接口表,8,posting_status,过账状态,varchar,20,,N,0,mes_posting_status,N,N,,N,基础版字段定义，后续可按数据库规范细化。
P2,高级追溯与接口运营层,pro_report_confirmation_if,报工确认接口表,9,posting_time,过账时间,datetime,,,Y,,,N,N,,N,基础版字段定义，后续可按数据库规范细化。
P2,高级追溯与接口运营层,pro_report_confirmation_if,报工确认接口表,10,error_message,错误信息,varchar,500,,Y,,,N,N,,N,基础版字段定义，后续可按数据库规范细化。
P2,高级追溯与接口运营层,pro_report_confirmation_if,报工确认接口表,11,create_time,创建时间,datetime,,,N,,,N,N,,N,基础版字段定义，后续可按数据库规范细化。
P2,高级追溯与接口运营层,pro_report_confirmation_if,报工确认接口表,12,update_time,更新时间,datetime,,,Y,,,N,N,,N,基础版字段定义，后续可按数据库规范细化。
P2,高级追溯与接口运营层,pro_report_confirmation_if,报工确认接口表,13,del_flag,逻辑删除标识,char,1,,N,'0',sys_del_flag,N,N,,,0存在 2删除
P2,高级追溯与接口运营层,pro_report_confirmation_if,报工确认接口表,14,remark,备注,varchar,500,,Y,,,N,N,,N,基础版字段定义，后续可按数据库规范细化。
P2,高级追溯与接口运营层,pro_inspection_result_if,检验结果接口表,1,insp_if_id,检验接口ID,bigint,20,,N,,,Y,N,,N,主键，建议使用雪花ID或数据库统一ID生成策略。
P2,高级追溯与接口运营层,pro_inspection_result_if,检验结果接口表,2,interface_msg_id,接口消息ID,bigint,20,,N,,,N,Y,pro_interface_message.interface_msg_id,Y,基础版字段定义，后续可按数据库规范细化。
P2,高级追溯与接口运营层,pro_inspection_result_if,检验结果接口表,3,insp_result_id,检验结果ID,bigint,20,,N,,,N,Y,pro_inspection_result.insp_result_id,N,基础版字段定义，后续可按数据库规范细化。
P2,高级追溯与接口运营层,pro_inspection_result_if,检验结果接口表,4,sap_order_no,SAP订单号,varchar,64,,N,,,N,N,,N,基础版字段定义，后续可按数据库规范细化。
P2,高级追溯与接口运营层,pro_inspection_result_if,检验结果接口表,5,sap_operation_no,SAP工序号,varchar,64,,N,,,N,N,,N,基础版字段定义，后续可按数据库规范细化。
P2,高级追溯与接口运营层,pro_inspection_result_if,检验结果接口表,6,inspection_lot_no,检验批号,varchar,64,,N,,,N,N,,N,基础版字段定义，后续可按数据库规范细化。
P2,高级追溯与接口运营层,pro_inspection_result_if,检验结果接口表,7,result_payload,结果报文,varchar,500,,Y,,,N,N,,N,基础版字段定义，后续可按数据库规范细化。
P2,高级追溯与接口运营层,pro_inspection_result_if,检验结果接口表,8,posting_status,过账状态,varchar,20,,N,0,mes_posting_status,N,N,,N,基础版字段定义，后续可按数据库规范细化。
P2,高级追溯与接口运营层,pro_inspection_result_if,检验结果接口表,9,posting_time,过账时间,datetime,,,Y,,,N,N,,N,基础版字段定义，后续可按数据库规范细化。
P2,高级追溯与接口运营层,pro_inspection_result_if,检验结果接口表,10,error_message,错误信息,varchar,500,,Y,,,N,N,,N,基础版字段定义，后续可按数据库规范细化。
P2,高级追溯与接口运营层,pro_inspection_result_if,检验结果接口表,11,create_time,创建时间,datetime,,,N,,,N,N,,N,基础版字段定义，后续可按数据库规范细化。
P2,高级追溯与接口运营层,pro_inspection_result_if,检验结果接口表,12,update_time,更新时间,datetime,,,Y,,,N,N,,N,基础版字段定义，后续可按数据库规范细化。
P2,高级追溯与接口运营层,pro_inspection_result_if,检验结果接口表,13,del_flag,逻辑删除标识,char,1,,N,'0',sys_del_flag,N,N,,,0存在 2删除
P2,高级追溯与接口运营层,pro_inspection_result_if,检验结果接口表,14,remark,备注,varchar,500,,Y,,,N,N,,N,基础版字段定义，后续可按数据库规范细化。
P2,高级追溯与接口运营层,pro_consumption_posting_if,投料过账接口表,1,consume_if_id,投料接口ID,bigint,20,,N,,,Y,N,,N,主键，建议使用雪花ID或数据库统一ID生成策略。
P2,高级追溯与接口运营层,pro_consumption_posting_if,投料过账接口表,2,interface_msg_id,接口消息ID,bigint,20,,N,,,N,Y,pro_interface_message.interface_msg_id,Y,基础版字段定义，后续可按数据库规范细化。
P2,高级追溯与接口运营层,pro_consumption_posting_if,投料过账接口表,3,op_consume_id,投料记录ID,bigint,20,,N,,,N,Y,pro_operation_consumption.op_consume_id,N,基础版字段定义，后续可按数据库规范细化。
P2,高级追溯与接口运营层,pro_consumption_posting_if,投料过账接口表,4,sap_order_no,SAP订单号,varchar,64,,N,,,N,N,,N,基础版字段定义，后续可按数据库规范细化。
P2,高级追溯与接口运营层,pro_consumption_posting_if,投料过账接口表,5,sap_reservation_no,SAP预留号,varchar,64,,N,,,N,N,,N,基础版字段定义，后续可按数据库规范细化。
P2,高级追溯与接口运营层,pro_consumption_posting_if,投料过账接口表,6,sap_reservation_item,SAP预留行号,varchar,64,,Y,,,N,N,,N,基础版字段定义，后续可按数据库规范细化。
P2,高级追溯与接口运营层,pro_consumption_posting_if,投料过账接口表,7,material_code,物料编码,varchar,64,,N,,,N,N,,N,基础版字段定义，后续可按数据库规范细化。
P2,高级追溯与接口运营层,pro_consumption_posting_if,投料过账接口表,8,posting_qty,过账数量,decimal,18,6,N,0,,N,N,,N,基础版字段定义，后续可按数据库规范细化。
P2,高级追溯与接口运营层,pro_consumption_posting_if,投料过账接口表,9,posting_uom,过账单位,varchar,20,,Y,,mes_uom,N,N,,N,基础版字段定义，后续可按数据库规范细化。
P2,高级追溯与接口运营层,pro_consumption_posting_if,投料过账接口表,10,posting_status,过账状态,varchar,20,,N,0,mes_posting_status,N,N,,N,基础版字段定义，后续可按数据库规范细化。
P2,高级追溯与接口运营层,pro_consumption_posting_if,投料过账接口表,11,posting_time,过账时间,datetime,,,Y,,,N,N,,N,基础版字段定义，后续可按数据库规范细化。
P2,高级追溯与接口运营层,pro_consumption_posting_if,投料过账接口表,12,error_message,错误信息,varchar,500,,Y,,,N,N,,N,基础版字段定义，后续可按数据库规范细化。
P2,高级追溯与接口运营层,pro_consumption_posting_if,投料过账接口表,13,create_time,创建时间,datetime,,,N,,,N,N,,N,基础版字段定义，后续可按数据库规范细化。
P2,高级追溯与接口运营层,pro_consumption_posting_if,投料过账接口表,14,update_time,更新时间,datetime,,,Y,,,N,N,,N,基础版字段定义，后续可按数据库规范细化。
P2,高级追溯与接口运营层,pro_consumption_posting_if,投料过账接口表,15,del_flag,逻辑删除标识,char,1,,N,'0',sys_del_flag,N,N,,,0存在 2删除
P2,高级追溯与接口运营层,pro_consumption_posting_if,投料过账接口表,16,remark,备注,varchar,500,,Y,,,N,N,,N,基础版字段定义，后续可按数据库规范细化。
P0+,补充核心表,pro_shift,班次主数据表,1,shift_id,班次ID,bigint,20,,N,,,Y,N,,N,主键。
P0+,补充核心表,pro_shift,班次主数据表,2,shift_code,班次编码,varchar,64,,N,,,N,N,,Y,建议唯一。
P0+,补充核心表,pro_shift,班次主数据表,3,shift_name,班次名称,varchar,128,,N,,,N,N,,N,如早班、中班、晚班。
P0+,补充核心表,pro_shift,班次主数据表,4,start_time,开始时间,time,,,N,,,N,N,,N,班次内开始时间。
P0+,补充核心表,pro_shift,班次主数据表,5,end_time,结束时间,time,,,N,,,N,N,,N,班次内结束时间。
P0+,补充核心表,pro_shift,班次主数据表,6,cross_day_flag,是否跨天,char,1,,N,N,sys_yes_no,N,N,,N,夜班等跨天场景。
P0+,补充核心表,pro_shift,班次主数据表,7,work_hours,工时,decimal,8,2,Y,0,,N,N,,N,班次标准工时。
P0+,补充核心表,pro_shift,班次主数据表,8,status,状态,varchar,20,,N,0,sys_normal_disable,N,N,,N,启用/停用。
P0+,补充核心表,pro_shift,班次主数据表,9,create_by,创建人,varchar,64,,N,,,N,N,,N,审计字段。
P0+,补充核心表,pro_shift,班次主数据表,10,create_time,创建时间,datetime,,,N,CURRENT_TIMESTAMP,,N,N,,N,审计字段。
P0+,补充核心表,pro_shift,班次主数据表,11,update_by,更新人,varchar,64,,Y,,,N,N,,N,审计字段。
P0+,补充核心表,pro_shift,班次主数据表,12,update_time,更新时间,datetime,,,Y,,,N,N,,N,审计字段。
P0+,补充核心表,pro_shift,班次主数据表,13,del_flag,逻辑删除标识,char,1,,N,'0',sys_del_flag,N,N,,,0存在 2删除
P0+,补充核心表,pro_shift,班次主数据表,14,remark,备注,varchar,500,,Y,,,N,N,,N,备注说明。
P0+,补充核心表,pro_calendar,生产日历表,1,calendar_id,生产日历ID,bigint,20,,N,,,Y,N,,N,主键。
P0+,补充核心表,pro_calendar,生产日历表,2,plant_id,工厂ID,bigint,20,,N,,,N,Y,pro_plant_master.plant_id,Y,所属工厂。
P0+,补充核心表,pro_calendar,生产日历表,3,calendar_date,日历日期,date,,,N,,,N,N,,Y,生产日历日期。
P0+,补充核心表,pro_calendar,生产日历表,4,day_type,日期类型,varchar,20,,N,WORKDAY,mes_calendar_day_type,N,N,,N,工作日、休息日、节假日等。
P0+,补充核心表,pro_calendar,生产日历表,5,work_flag,是否工作日,char,1,,N,Y,sys_yes_no,N,N,,N,是否可排产。
P0+,补充核心表,pro_calendar,生产日历表,6,shift_id,班次ID,bigint,20,,Y,,,N,Y,pro_shift.shift_id,Y,可按班次定义产能。
P0+,补充核心表,pro_calendar,生产日历表,7,capacity_hours,可用产能小时,decimal,8,2,Y,0,,N,N,,N,当天或班次可用产能。
P0+,补充核心表,pro_calendar,生产日历表,8,status,状态,varchar,20,,N,0,sys_normal_disable,N,N,,N,启用/停用。
P0+,补充核心表,pro_calendar,生产日历表,9,create_by,创建人,varchar,64,,N,,,N,N,,N,审计字段。
P0+,补充核心表,pro_calendar,生产日历表,10,create_time,创建时间,datetime,,,N,CURRENT_TIMESTAMP,,N,N,,N,审计字段。
P0+,补充核心表,pro_calendar,生产日历表,11,update_by,更新人,varchar,64,,Y,,,N,N,,N,审计字段。
P0+,补充核心表,pro_calendar,生产日历表,12,update_time,更新时间,datetime,,,Y,,,N,N,,N,审计字段。
P0+,补充核心表,pro_calendar,生产日历表,13,del_flag,逻辑删除标识,char,1,,N,'0',sys_del_flag,N,N,,,0存在 2删除
P0+,补充核心表,pro_calendar,生产日历表,14,remark,备注,varchar,500,,Y,,,N,N,,N,备注说明。
P0+,补充核心表,pro_schedule_plan,排产计划表,1,plan_id,排产计划ID,bigint,20,,N,,,Y,N,,N,主键。
P0+,补充核心表,pro_schedule_plan,排产计划表,2,plan_no,排产计划号,varchar,64,,N,,,N,N,,Y,排产计划唯一编号。
P0+,补充核心表,pro_schedule_plan,排产计划表,3,prod_order_id,生产工单ID,bigint,20,,N,,,N,Y,pro_production_order.prod_order_id,N,关联生产工单。
P0+,补充核心表,pro_schedule_plan,排产计划表,4,order_op_id,工单工序ID,bigint,20,,Y,,,N,Y,pro_order_operation.order_op_id,N,可排到工序粒度。
P0+,补充核心表,pro_schedule_plan,排产计划表,5,work_center_id,工作中心ID,bigint,20,,N,,,N,Y,pro_work_center_master.work_center_id,N,计划工作中心。
P0+,补充核心表,pro_schedule_plan,排产计划表,6,line_id,产线ID,bigint,20,,Y,,,N,Y,pro_production_line_master.line_id,N,计划产线。
